Company Name,Sector,About,URL,Logo URL
ResurgeTech Advisors Pte Ltd,BUSINESS SERVICES,"We provide comprehensive advisory services to private equity firms, family offices, and other investment entities. We help ensure informed decision-making by conducting due diligence, validating investment theses, and assessing the strength of portfolio company leadership teams, by leveraging our expertise in technology, deep tech, industrials and ICT markets. We work alongside portfolio companies to drive growth and create value. In addition, we offer experienced executive board representation to safeguard our client’s investments and support long-terms strategic success.",https://italchamber.org.sg/membership-directory/corporate/2412379#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/512b1252-8889-4757-a7d9-98e06bf8601f.png
REYL Singapore Pte Ltd,FINANCE,"Born in 2009 at the heart of the Singapore financial district, REYL SINGAPORE PTE LTD offers upscale Swiss quality Wealth & Asset Management expertise to local and international private and institutional clients with an Asian Focus, taking advantage of the rapid growth conferred by the dynamism and the ambition which characterizes the region’s entrepreneurs.REYL SINGAPORE PTE LTD is a subsidiary of REYL & CieSA, an affiliate company of INTESA SANPAOLO S.p.A",https://italchamber.org.sg/membership-directory/corporate/1514202#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/9e8d6d28-f618-4554-a964-0174d1fac07a.png
RINA Hong Kong Limited (Singapore branch),BUSINESS SERVICES,"RINA provides a wide range of services across the Energy, Marine, Certification, Infrastructure & Mobility, Real Estate and Industry sectors. With net revenues in 2021 of 533 million Euros, over 5,300 employees and 200 offices in 70 countries worldwide, RINA is a member of key international organizations and an important contributor to the development of new legislative standards.",https://italchamber.org.sg/membership-directory/corporate/247576#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/1cc48e39-8d52-461a-b453-bda325ce47fa.png
Sace S.P.A.,FINANCE,"SACE is the Italian insurance-financial company specialized in supporting the national economic fabric through a wide range of solutions to enhance competitiveness of Italian companies in Italy and abroad. For over forty years, SACE has been the reference partner for Italian companies that export and grow in foreign markets. Nowadays, with a role reinforced by the extraordinary measures provided by the Liquidity Decree and extended beyond the conventional scope of export and internationalization, SACE has increased its support to facilitate the access to credit for Italian companies with its financial guarantees, sustaining the growth of the Italian production system. Since 2021, SACE is also supporting the Italian economy through the European Green New Deal and as a lever for investments within Italy's NRRP.SACE is wholly owned by Italy’s Ministry of Finance and, as the parent company of the SACE Group, holds 100% of the shares of SACE Fct, active in the factoring business, and of SACE BT, active in the Credit Insurance, Surety bonds and other damage to property classes. SACE BT in turn controls 100% of SACE SRV, active in credit recovery and management of information assets.In 2022, SACE mobilised resources for Euro 44.2 billion, of which Euro 12.2 billion to support export and internationalisation, Euro 10.9 billion to support the “Garanzia Italia” scheme (article 1 of the Liquidity decree), Euro 18 billion to support the Supportitalia scheme (article 15 of the Aid decree law) and Euro 3 billion for guarantees and bonds issued as part of the Green New Deal area (article 64 of the Simplification decree).SACE Singapore office, opened in 2024, is the hub for the Southeast Asia and the Pacific Region, overseeing risks and opportunities and maintaining a continuous dialogue with Italian and international companies and banks, aiming to support business opportunities “with & for” Italy.",https://italchamber.org.sg/membership-directory/corporate/1890148#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/6432ca9e-9dc6-449e-b51d-220bc3bdb9fc.png
SACMI (Singapore) Pte Ltd,MECHANICAL AND INDUSTRIAL/ENGINEERING,"Sacmi Singapore Pte. Ltd., established in 1984, is a subsidiary of the Italian multinational SACMI Group, a leading provider of machinery and complete plants for industries such as ceramics, plastics, food, packaging, metals, advanced materials, and computer vision systems.Located at 11 Kaki Bukit Place, Eunos Techpark, Singapore 416189, the company serves as a central hub for sales and spare parts assistance across the Asia-Pacific region, including countries like Singapore, Indonesia, Malaysia, Thailand, Taiwan, Japan, the Philippines, Vietnam, Sri Lanka, Korea, Myanmar, Bangladesh, Australia, and New Zealand.Over the years, Sacmi Singapore has expanded its presence in the region in particular with two new offices in Thailand and Vietnam, enhancing service capabilities in the fast moving region.The company is committed to delivering prompt and efficient service, ensuring customer satisfaction through outstanding spare parts logistics and support. This dedication aligns with SACMI Group's broader strategy of fostering long-term relationships with clients.",https://italchamber.org.sg/membership-directory/corporate/222319#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/77b62663-4ce1-4d30-9adb-d74af5907967.png
Salov S.p.A. Singapore Branch,FOOD AND BEVERAGE,"The Salov Group operates in the production and worldwide commercialization of extra virgin and olive oil, under the Filippo Berio brand.For more than 150 years, the Filippo Berio brand has been synonymous with international excellence, thanks to uncompromising quality standards, rigorous organization, modern facilities and strong brand integrity.The unique taste of Filippo Berio oil, also appreciated by Italian consumers, allowed it to become the best-selling brand in the olive oil category in many countries, occupying leadership positions in the USA, UK, Russia, Belgium, Switzerland, Hong Kong, the Philippines and Indonesia.",https://italchamber.org.sg/membership-directory/corporate/247577#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/ddfe936b-66b0-4907-848f-b006958f2dca.png
Savino del Bene (S) Pte Ltd,SHIPPING / FREIGHT FORWARDING,"Savino Del Bene is a multinational company operating worldwide in international shipments and logistics support services. Established in Florence in 1899, over the decades the company has grown and specialized to reach its actual position as the largest Italian shipping company.With a network of more than 337 offices and over 6,000 employees across the five continents, the company manages air, sea and land transport services through established relationships with the best carriers. When requested, it offers tailor-made logistics solutions for the shipment and distribution of any type of merchandise.",https://italchamber.org.sg/membership-directory/corporate/247578#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/ae13ee12-ccc5-430c-a37f-40440fa13725.png
SGMC Capital Pte Ltd,FINANCE,"SGMC CAPITAL provides tailored wealth and asset management services. SGMC CAPITAL offers portfolio management and advice across asset classes and sectors to investors who are looking for a professional, trustworthy and performing partner to help them achieve their ambitious goals.",https://italchamber.org.sg/membership-directory/corporate/232449#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/d876e025-c038-4703-af40-cad2008d6853.png
SIB Consulting,BUSINESS SERVICES,"S.I.B. Consulting provides clients with Management and Business Advisory Services.In operation since 1999, we have been assisting companies to establish themselves in Singapore and in countries of South-East Asia and Asia Pacific.We specialized in Turn Around Management, Project Implementation and Supervision, Sourcing, Procurement and Relocation Services.Skills of Foresight and Neurolinguistic Programming are used to better serve the interests of our clients interested in these areas.We also manage Clients’ interest in Real Estate investments and portfolios.- Roberto Fabbri is a member of Singapore Institute of Directors and sits on the boards of various companies.- Rosezita Awang is also a Licensed Realtor.We evaluate, advise, and assist our clients on application for investment incentives as well as other applicable incentives, and we provide them with backend services like - company’s incorporation, bookkeeping, accounting, payroll, and HR Management.Set In Blue Pte Ltd is a trading division.",https://italchamber.org.sg/membership-directory/corporate/232448#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/b96fcfd9-c146-45c3-bc86-34c444b3b472.png
Sicilia Mia Pte Ltd,RESTAURANTS,"Since its establishment in 2006, Sicilia Mia Group of Restaurants proudly operates two dining concepts:iO Italian Osteria aims to revive the aromas, flavors, and ambiance of a traditional Italian tavern in the modern era. Our goal is to propagate the authentic Italian notion of conviviality, seeking to rediscover the rich and significant gourmet culture and the joy of sharing time together. IO is not just a tavern open from breakfast to dinner; it is also a fantastic place to discover unique Italian delicacies, including homemade food and beverages.ETNA Italian Restaurant: In a highly elegant and cozy ambiance adorned with unique Italian artifacts, ETNA serves authentic contemporary Italian cuisine with a Sicilian touch. The dishes at ETNA take center stage with their explosion of colors and flavors, offering only the freshest ingredients and an extensive selection of high-quality Italian wines imported directly from Italy. Certified by the Italian Government, ETNA stands as one of the select few authentic Italian restaurants in Singapore to receive a Gold Seal award for its exceptional Italian hospitality.www.etnaitalianrestaurant.comwww.io-osteria.com",https://italchamber.org.sg/membership-directory/corporate/232451#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/9f4f660d-acac-4c3a-a9fb-3a09900cf10d.png
SILAT SRL – Il Giardino di Legno,FURNITURE AND HOME APPLIANCES,"II Giardino di Legno"" has been active as a brand in the Italian market since 2003 offering to his cu¬stomers high quality teak garden furniture. Thanks to the cooperation with different companies today the brand is distributed in over 40 Countries, becoming a leading player in outdoor furniture market. In recent years, in response to the Pandemic, the game plan is to continue to improve processes, proce¬dures and technology, reducing lead time in the light of sustainability. The attention to details, design, quality of the materials and productive technique, mixing innovation and craft, is the common and distinguishing element of the collections by II Giardino di Legno.",https://italchamber.org.sg/membership-directory/corporate/2473514#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/cfc77363-8ccf-46a0-ae3d-124309926dc1.png
Silicon Box Pte. Ltd.,MECHANICAL AND INDUSTRIAL/ENGINEERING,"Silicon Box is a leading, independent semiconductor manufacturing company, providing advanced packaging solutions for customers in artificial intelligence, data centers, automotive, mobile, Internet of Things, robotics, and more.Our innovative SiPlet® solution plays a crucial role in the deployment of chiplet architecture and offer high-performance alternatives to traditional semiconductor packaging methods.Founded in 2021 by industry titans from the semiconductor design and packaging industries, Silicon Box is on a global mission to enable frontier technology by offering cutting edge chip integration technology and manufacturing. By leveraging our proprietary technology, 30 years of multi-sectoral expertise, and relationships with best-in-class partners, we strive to solve the unique challenges of chiplet adoption to build the emergent technologies for the digital era.Our state-of-the-art facility in Singapore is designed for resource efficiency and features fully automated production. We are proud to be ISO9001:2015, ISO14001:2015, and ISO45001:2018 certified, underscoring our commitment to our quality for world-class manufacturing, sustainability management, and health & workplace safety.Our upcoming Italy factory will bring first-of-its-kind semiconductor solutions to Europe and serve the region’s growing demand for advanced chip technologies.",https://italchamber.org.sg/membership-directory/corporate/2444447#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/a0d09b8f-f7da-44bb-8c4b-715b1540b540.png
Simpson Marine (S.E.A.) Pte Ltd,SHIPPING / FREIGHT FORWARDING,"Simpson Marine is Asia's leading yacht sales and services company, established in 1984. We excel in various facets of the yachting experience, and specialize in new yacht and superyacht sales, brokerage, yacht charter, and comprehensive yacht management and services across Asia.With a longstanding reputation for exceptional service, we prioritize every aspect of the yacht purchase and ownership journey. Leveraging our extensive experience in Asia, complemented by the expertise of the region's top professionals, we operate through 11 offices in seven countries.As representatives of renowned yachting brands such as Sanlorenzo, Bluegame, and Fairline, we have been instrumental in shaping the yachting industry's growth across Asia.In 2024, Sanlorenzo. Group acquired Simpson Marine, seamlessly blending our rich heritage with a forward trajectory on the global stage. Acknowledging Simpson Marine's expertise and excellence in Asia, Sanlorenzo, a leading luxury yacht brand, has assumed ownership. This transition from founder Mike Simpson, who has gracefully retired to pursue new adventures, ensures the preservation of our legacy and strengthens our position in the Asia-Pacific region.",https://italchamber.org.sg/membership-directory/corporate/899500#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/a22392b6-e6b5-43cd-904e-63d79044f402.png
Sinapse Pte Ltd,BUSINESS SERVICES,"We provide assistance to Italian small or medium sized enterprises which require development of their business in the ASEAN area through our strong network and our solid past experiences in Singapore. We also scout business opportunities and targets in Italy for Asian investors.Main area of business: F&D, Tech; Fashion & Textile; Entertainment",https://italchamber.org.sg/membership-directory/corporate/232452#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/ab0e1277-d942-4c42-a2f5-68165aa4fdab.png
Smart Capital spa,FINANCE,"Smart Capital is a investment holding company focused on minority investments in “excellent” Italian companies with a particular focus on industrial markets and permanent capital approach. Smart Capital aims to create value for its shareholders – in a sustainable and prudent way with a long-term horizon through a combination of different investment styles (“private equity” and private investments in public equity, “pipe”). The company is listed at Euronext Growth Milan, professional segment since November 2024 (isin code IT0005621070).",https://italchamber.org.sg/membership-directory/corporate/2746733#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/68932899-790c-4aab-aebb-c03823d2ec03.png
SMH Technologies Srl,MECHANICAL AND INDUSTRIAL/ENGINEERING,"In-System Programming Technology and related services is the focus of SMH Technologies, a firm that operates on a global, independent, and high-quality level. One of the industry’s leaders, SMH Technologies has been delivering success after success to its clients in the electronic boards manufacturing industry for well over a decade since being formed. The firm has garnered international recognition is the FlashRunner 2.0 Technology, that applies the most advanced hardware and software technology, but its main innovation is represented by a migration from a programming tool to a complete programming system, creating an added value to production lines.",https://italchamber.org.sg/membership-directory/corporate/1983396#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/3cf4eacc-f2e4-4bb8-acca-0eb853618286.png
Soft Movement According to Thekkekara Pte Ltd,HEALTHCARE,"Soft Movement According to Thekkekara Pte Ltd by Thekkekara Predip and Annie is a company specialized in wellness and well-being.The Thekkekara method is a completely natural technique, of Ayurvedic derivation, which aims to manage and potentially eliminate back pain and other spinal disorders. This technique does not involve the use of drugs and is divided into three phases. In the first phase, some muscle centers are stimulated to obtain the relaxation of contractures. In the second phase, the energy centers known as Chakras are stimulated. Finally, slow and gradual maneuvers are performed on the spinal column with the aim of obtaining active and passive muscle stretching, relaxation of the ligaments and adjacent tissues. The maneuvers are progressive and delicate; therefore, no pain is felt. They are performed on a normal massage table. Furthermore, to help the improvement process, some natural Indian essences with decontracting and anti-inflammatory properties are used. The main disorders on which the soft movement technique has shown greater effectiveness are: Low back pain, Neck pain, Whiplash, Back pain due to overweight, poor posture, excess physical activity etc.",https://italchamber.org.sg/membership-directory/corporate/232453#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/9d2e3508-1a12-4b55-aa39-7984fe25cd8d.png
Soluzioni Pte Ltd,FURNITURE AND HOME APPLIANCES,"Soluzioni is a SEA representative of the finest manufactures as exclusive solutions for architecture, interior design and furnishing.Soluzioni functions as a business development agency and brand advisor focusing on architecture product companies. Established in 2013 we serve as a consultant, sales area managers and brand representative for multiple European brands acting as the local interface with design professionals, security product specifications.",https://italchamber.org.sg/membership-directory/corporate/2481123#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/db367c49-62e8-44f8-b334-45b1fe7e9c34.png
STESSA TERRA Soc.Coop. a R.L.,FOOD AND BEVERAGE,"Stessa Terra is a cooperative who supply consultancy for Italian Wine & Food providing companies for entry into foreign markets. Based in Bologna Emilia-Romagna, in the heart of Italy's Food Valley, the company represents wineries and food producers from all over Italy and acts as a single point of contact for operators in the sector, facilitating communication with the many wine and food producers in its catalogue and/or researching them on request.",https://italchamber.org.sg/membership-directory/corporate/2008395#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/7cb4fb20-28a4-4a5e-8757-4680ebc70fc6.png
STMicroelectronics Asia Pacific Pte Ltd,MANUFACTURING,"At ST, we are more than 50,000 creators and makers of semiconductor technologies mastering the semiconductor supply chain with state-of-the-art manufacturing facilities. An integrated device manufacturer, we work with more than 200,000 customers and thousands of partners to design and build products, solutions, and ecosystems that address their challenges and opportunities, and the need to support a more sustainable world. Our technologies enable smarter mobility, more efficient power and energy management, and the wide-scale deployment of the Internet of Things and connectivity. ST is committed to becoming carbon neutral by 2027. Further information can be found at www.st.com.",https://italchamber.org.sg/membership-directory/corporate/222320#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/a5bf0f3a-436d-400f-9d8a-6c519a0e3a75.PNG
SURGE SR Anson Pte Ltd,HEALTHCARE,"Surge: Strength & Results is Singapore’s leading personal training company, built on one mission: transform lives through strength, health, and results that last. We deliver premium 1-to-1 coaching in a high-energy, client-first environment, combining world-class trainers, cutting-edge methods, and a culture of excellence. What truly sets us apart is our people. At Surge, our 30 coaches are more than just staff: they are future leaders. We invest heavily in mentorship and career progression, providing clear pathways to growth and long-term partnership opportunities.",https://italchamber.org.sg/membership-directory/corporate/1456078#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/b7ecbe19-eba5-4ab6-9e82-16793c0372b3.png
Swagelok,MECHANICAL AND INDUSTRIAL/ENGINEERING,"We are the market leaders for fluid systems solutions and services supplying to various market segments including Semiconductor, Oil & Gas, Chemical & Petrochemical, Power, Aerospace, Pharmaceutical, Ship Building, Automotive and many more. Our goal is to help customers meet safety requirements, reduce operating cost and minimize system downtime with technical support, panel fabrication, instrumentation, training and gas leak detection and evaluation services.",https://italchamber.org.sg/membership-directory/corporate/3284087#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/ca8b6433-5a73-4c32-8a9b-a73cf2075c09.png
Technogym,LUXURY RETAIL,"Technogym is a world leader in the design and manufacture of fitness equipment and solutions for private homes, fitness clubs, hotels, spas, rehabilitation centers, corporate gyms, universities, professional sports facilities and more. Technogym embodies the philosophy of Wellness, which calls for a balanced lifestyle through regular exercise, healthy eating and a positive mental attitude. The company was founded in 1983 by wellness visionary Nerio Alessandri, who designed the first piece of Technogym equipment in his garage in Cesena, Italy. Since then the company has grown to become one of the world’s leading manufacturers of state-of-the-art fitness equipment, renowned for its innovative and stylish design and next generation technology. With over 2,300 employees across 14 branches in Europe, the Americas, Asia, Middle East and Australia, Technogym exports its production to more than 100 countries. Every day, over 50 million people train with Technogym equipment in more than 80,000 Wellness Centres and 500,000 homes. Its dedication and state-of-the-art solutions conquered many top level athletes and sports teams from tennis star Rafael Nadal to Ferrari Formula 1, from Juventus football club to Luna Rossa sailing team. But the endeavor never stops since its mission is, today like 39 years ago, to put Wellness into everybody’s house helping them to live a healthier life.",https://italchamber.org.sg/membership-directory/corporate/247581#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/1b2950d1-14f5-4794-889b-af23824a866c.png
Tecnostamp Triulzi International Group Pte Ltd,MANUFACTURING,"Tecnostamp Triulzi International Group Pte Ltd, known as Tectriu, is a global powerhouse operating across three continents: Europe, America, and Asia. For more than 80 years from its foundation in Milan, Italy, our Singapore-based mother company and five subsidiaries encompass expansive manufacturing facilities spanning over 60’000 square meters with a passionate workforce of more than 700 dedicated professionals worldwide.The Group excels in mold making and the molding of thermoplastic and thermoset plastics, complemented by value-added services including meticulous assembly, precise painting (both conventional and UV), flawless vacuum metallization, and precision laser marking.Tectriu is committed to nurturing a culture of integrity, where our employees are treated with utmost honestly and respect. Tectriu also committed to delivering innovative, high-quality solutions and exceptional products at highly competitive prices to our esteemed customers, while upholding strong ethical standards and advancing Environmental, Social, and Governance (ESG) principles to create sustainable value for all stakeholders.",https://italchamber.org.sg/membership-directory/corporate/3339537#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/b75996e2-7882-4283-b2a7-b0e5e9a799c6.png
The Capitol Kempinski Hotel Singapore,HOSPITALITY AND TOURISM,"Nestled within Singapore’s civic and cultural heart, the 155-room Capitol Kempinski Hotel is restoration masterpiece that breathes new life into two icons: the neoclassical Capitol Building (1933) and the Venetian Renaissance-style Stamford House (1904).Today, the hotel stands as the centerpiece of an integrated lifestyle complex, consists of Arcade @ The Capitol Kempinski and the legendary Capitol Theatre. An Art Deco masterpiece, the theatre features world-class audio-visual technology and Southeast Asia’s first rotational floor system. With 865 seats and flexible configurations, it remains a premier venue for unique and upscale events.Guests are invited to embark on a culinary odyssey across various signature venues. Experience refined modern cuisine at 15 Stamford Restaurant, bespoke cocktails at The Bar at 15 Stamford, elegant afternoon tea in the Lobby Lounge, or vibrant Mediterranean flavors at Capitol Bistro.Bar.Patisserie.The hotel is directly connected to the City MRT via an underpass and is within walking distance to Singapore’s top attractions such as CHIJMES, National Museum, National Gallery of Singapore and the Merlion Park.",https://italchamber.org.sg/membership-directory/corporate/232456#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/ce7fb897-0866-4f41-941a-ddc271e068ed.png
The Executive Home Store Pte Ltd (XZQT),FURNITURE AND HOME APPLIANCES,"Function and sophistication converge at XZQT, a marquee name in imported designer Italian furniture, furnishings and lifestyle accessories designed to elevate your home and living space. With a wide selection of exclusive Italian furniture, XZQT is the premier destination for homeowners who seek stellar workmanship, durability, and exclusivity when it comes to the furnishings, they choose to adorn their home with.Lavish in uncompromised finishes, quality, and durability and transform your house into a home of unparalleled levels of comfort, style, and elegance. XZQT boasts highly customisable modular units with multiple colour and fabric options to suit each lifestyle and taste. Our showrooms also hold a number of acclaimed award-winning pieces including the Red Dot Design Award, the Good Design Award, the Interior Innovation Award, the Young & Design Award and more.XZQT is the ultimate one-stop shop for all your furnishing needs where design meets comfort and top-notch Italian craftsmanship.",https://italchamber.org.sg/membership-directory/corporate/232457#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/442e7b4c-fcea-4979-b5b9-ec7269e56dd1.png
The Fullerton Hotel Singapore,HOSPITALITY AND TOURISM,"Gazetted as Singapore’s 71st National Monument, The Fullerton Hotel Singapore was once home to the General Post Office, The Singapore Club and the Chamber of Commerce. It is a luxury hotel with 400 rooms and suites carefully designed to provide both business and leisure travellers with a sanctuary of serenity and comfort. Located in the heart of the financial and arts districts, the hotel blends rich heritage with contemporary style and personalised services to offer guests a world-class accommodation experience. Epicureans can enjoy a delectable array of dining selections - Town Restaurant presents an international selection, Jade serves elegant Chinese cuisine, and the Courtyard offers light bites, lunch sets, and Afternoon Tea. The Fullerton Hotel Singapore also features an exquisite and intimate retail wing. Guests seeking to rejuvenate can pamper themselves with the indulgent treatments at The Fullerton Spa.",https://italchamber.org.sg/membership-directory/corporate/222321#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/76a540ae-2925-410c-9346-1b32b0b85c96.png
The Oval Partnership Consultants Pte Ltd,CONSTRUCTION AND INFRASTRUCTURE,We transform cities and create places where you want to be.We help our clients to better understand and rethink their development strategies that create fresh and meaningful experiences beyond expectations.,https://italchamber.org.sg/membership-directory/corporate/2369991#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/86ae64f4-2f2a-4db9-83cc-55b8dca3fe89.png
TI Sparkle Singapore Pte Ltd,INFORMATION TECHNOLOGY,"Sparkle is TIM Group’s global operator, first international service provider in Italy and among the top worldwide, offering a full range of infrastructure and global connectivity services – capacity, IP, SD-WAN, colocation, IoT connectivity, roaming andvoice - to national and international Carriers, OTTs, ISPs, Media/Content Providers, and multinational enterprises.As a leading player in the submarine cable industry, Sparkle owns and manages a network of more than 600,000 km of fiber stretching across Europe, Africa, the Middle East, the Americas, and Asia. Sparkle’s sales team has a global presence, withrepresentatives in 32 countries.Find out more about Sparkle following its X and LinkedIn profiles or visiting the website tisparkle.com",https://italchamber.org.sg/membership-directory/corporate/2587624#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/6a66e190-dc2a-46c4-9d61-d55984d7583f.png
TOD's Singapore Pte Ltd,LUXURY RETAIL,"TOD’S Singapore Pte. Limited is the Singaporean subsidiary company of TOD’S Group.TOD'S Group is a symbol of Italian excellence. It is deeply rooted in Italy’s artisan traditions, with a wealth of values that distinguish its vision: a passion for craftsmanship, superb quality and timeless style.Quality and creativity, tradition and modernity. A harmonious blend of these factors runs through the DNA of the TOD'S Group and its brands, each with its own identity: Tod’s, Roger Vivier, Hogan and Fay. This overall vision draws strength from the brands’ synergy in high-end design; it has enabled the Group to emerge as a leader in the footwear, leather goods and clothing sectors with a significant presence in all the global markets.",https://italchamber.org.sg/membership-directory/corporate/330940#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/6e3e5ceb-f0e1-44a2-a653-ace05616fd80.png
Trapizza (Sentosa Beach Resort Pte Ltd),RESTAURANTS,"Well-loved by families, island visitors and resort guests for its hearty, authentic Italian fare and relaxing seaside vibes, Trapizza is a casual Italian restaurant located on Siloso Beach, Sentosa, just a few minutes’ stroll from Shangri-La Rasa Sentosa, Singapore.Helmed by Italian chefs with true culinary craft and recipes from Italy, the restaurant is recognised for its signature thin-crust pizzas, handcrafted pastas, and authentic Italian desserts. Diners can look forward to elevated flavours of Italian classics as well as seasonal specials. With a curated Italian wine list and creative reinterpretations of classic cocktails, as well as a host of non-alcoholic beverages, Trapizza assures diners of all ages a memorable dining experience by the beach.Large family-sharing specials and a dedicated kids’ menu, along with water play and sand play areas, are available within the family-friendly premises. Diners can enjoy the sea breeze and a panoramic view of Siloso Beach from the alfresco dining area under a canopy and outdoor seating on the sand, or dine with added comfort within an air-conditioned area.",https://italchamber.org.sg/membership-directory/corporate/1378508#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/1ba7815e-4e58-4264-b2cc-c6cdb63f51c8.png
Triumph Singapore,EVENTS AND COMMUNICATION,"Triumph Group International (TGI) is a multinational agency specializing in innovative events, experiences, and communication. With nearly 40 years of experience, TGI operates globally through offices in Rome (HQ), Milan, Florence, Turin, Brussels, London, Riyadh, Dubai, New York, Shanghai, and Singapore.TGI’s four business pillars—Congress, Corporate, Luxury, and Institutional—reflect its versatility and aim for excellence. From international congresses to corporate events, brand activations, exclusive luxury experiences—enhanced by Trend by Triumph, TGI’s dedicated luxury division—and high-level institutional events, every project is delivered with creativity, precision, and an unmistakable Italian touch of style: a signature blend of elegance, cultural depth, and meticulous attention to detail.Sustainability is a core value across all areas of operation, from eco-conscious planning and logistics to partnerships and long-term impact.TGI’s presence in Southeast Asia has been significantly strengthened through the Singapore office, which led the 25th World Congress of Dermatology (WCD)—one of the largest congresses ever held in Singapore—recognized as Business Event of the Year 2023 by the Singapore Tourism Board and awarded by ICCS.In 2024, TGI expanded beyond Singapore, strengthening its regional presence while maintaining a strong focus on congresses and broadening its activities in corporate events and exhibitions.TGI has several strategic events in the pipeline, including the World Hydrogen Energy Congress (WHEC) in collaboration with NTU in 2026, further reinforcing its role in shaping global discussions. Moreover, TGI has been entrusted with managing the Italian Pavilion at Expo 2025 Osaka, a prestigious project that highlights its ability to execute large-scale international events.",https://italchamber.org.sg/membership-directory/corporate/247582#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/b8614806-98d5-4a84-a1eb-78754bf64e95.png
Turkish Airlines Inc.,HOSPITALITY AND TOURISM,"Established in 1933 with a fleet of five aircraft, Star Alliance member Turkish Airlines has a fleet of 532 (passenger and cargo) aircraft flying to 356 worldwide destinations as 303 international and 53 domestics in 132 countries. More information about Turkish Airlines can be found on its official website www.turkishairline.com or its social media accounts on Facebook, Instagram, You Tube, LinkedIn, and X (former Twitter).",https://italchamber.org.sg/membership-directory/corporate/1715541#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/b6bb9930-7c07-4f5c-ba6b-8d1eea16d913.png
UBS AG,FINANCE,"UBS is a leading and truly global wealth manager and the leading universal bank in Switzerland. It also provides diversified asset management solutions and focused investment banking capabilities. UBS manages 6.1 trillion dollars of invested assets as per fourth quarter 2024. UBS helps clients achieve their financial goals through personalized advice, solutions and products. Headquartered in Zurich, Switzerland, the firm is operating in more than 50 markets around the globe. UBS Group shares are listed on the SIX Swiss Exchange and the New York Stock Exchange (NYSE).",https://italchamber.org.sg/membership-directory/corporate/222322#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/d9e713bf-6feb-42d0-a006-8141a2b66a7b.png
"UniCredit Bank GmbH, Singapore Branch (incorporated in Germany with limited liability)",FINANCE,"UniCredit is a pan-European Bank with a unique service offering in Italy, Germany, Austria, and Central and Eastern Europe.Our Vision is to be the Bank for Europe's Future. Our Purpose is to Empower Communities to Progress, delivering the best-in-class products and services for all stakeholders, unlocking the potential of our people and our clients across Europe.Our core operations are located in Italy, Germany, Austria and Central and Eastern European Countries, all served by three Group high-quality product factories: Corporate, Individual and Payment Solutions.This allows us to be close to our clients and use the scale of the entire Group for developing and offering the best products across all our markets.We serve circa 15 million clients worldwide. Our best-in-class in-house solutions, complemented with the top industry expertise of our partners, and powered by reliable digital and data capabilities, create significant value for our clients, firmly positioned at the centre of all we do.Digitalisation and our commitment to ESG principles are key enablers for our service. They help us deliver excellence to our stakeholders and create a sustainable future for our clients, our communities and our people.",https://italchamber.org.sg/membership-directory/corporate/222323#page-member-ajax,https://italchambersg.glueup.com/resources/public/images/logo/400x200/876537d6-7208-4258-b6f9-570815989b17.png
